system,key,reglastwritetime,type,name,val
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BrokerInfrastructure\Parameters","2019-12-07T09:15:07Z","dword","EnergyBudgetImportanceDecayPeriodDays","0x7"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BrokerInfrastructure\Parameters","2019-12-07T09:15:07Z","dword","EnergyBudgetRundownTarget","0xb40"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BrokerInfrastructure\Parameters","2019-12-07T09:15:07Z","expand_sz","ServiceDll","%SystemRoot%\System32\psmsrv.dll"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BrokerInfrastructure\Security","2019-12-07T09:15:07Z","binary","Security","01001480900000009c000000140000003000000002001c000100000002801400ff000f000101000000000001000000000200600004000000000014008500020001010000000000050b00000000001400ff000e0001010000000000051200000000001800fd000e0001020000000000052000000020020000000018009500000001020000000000052000000021020000010100000000000512000000010100000000000512000000"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTAGService","2019-12-07T09:16:04Z","multi_sz","DependOnService","rpcss"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTAGService","2019-12-07T09:16:04Z","multi_sz","DependOnService",""
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTAGService","2019-12-07T09:16:04Z","sz","Description","@%SystemRoot%\system32\BTAGService.dll,-102"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTAGService","2019-12-07T09:16:04Z","sz","DisplayName","@%SystemRoot%\system32\BTAGService.dll,-101"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTAGService","2019-12-07T09:16:04Z","dword","ErrorControl","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTAGService","2019-12-07T09:16:04Z","binary","FailureActions","8051010000000000000000000300000014000000010000006400000001000000c800000000000000c8000000"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTAGService","2019-12-07T09:16:04Z","expand_sz","ImagePath","%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTAGService","2019-12-07T09:16:04Z","sz","ObjectName","NT AUTHORITY\LocalService"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTAGService","2019-12-07T09:16:04Z","multi_sz","RequiredPrivileges","SeChangeNotifyPrivilege"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTAGService","2019-12-07T09:16:04Z","multi_sz","RequiredPrivileges","SeIncreaseWorkingSetPrivilege"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTAGService","2019-12-07T09:16:04Z","multi_sz","RequiredPrivileges","SeCreateGlobalPrivilege"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTAGService","2019-12-07T09:16:04Z","multi_sz","RequiredPrivileges",""
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTAGService","2019-12-07T09:16:04Z","dword","ServiceSidType","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTAGService","2019-12-07T09:16:04Z","dword","Start","0x3"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTAGService","2019-12-07T09:16:04Z","dword","Type","0x20"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTAGService\Parameters","2019-12-07T09:15:07Z","expand_sz","ServiceDll","%SystemRoot%\System32\BTAGService.dll"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTAGService\Parameters","2019-12-07T09:15:07Z","dword","ServiceDllUnloadOnStop","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTAGService\TriggerInfo\0","2019-12-07T09:16:04Z","dword","Action","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTAGService\TriggerInfo\0","2019-12-07T09:16:04Z","binary","GUID","2a30500844b3da4f9be990576b8d46f0"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTAGService\TriggerInfo\0","2019-12-07T09:16:04Z","dword","Type","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthA2dp","2019-12-07T09:14:17Z","expand_sz","ImagePath","\SystemRoot\System32\drivers\BthA2dp.sys"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthA2dp","2019-12-07T09:14:17Z","dword","Type","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthA2dp","2019-12-07T09:14:17Z","dword","Start","0x3"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthA2dp","2019-12-07T09:14:17Z","dword","ErrorControl","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthA2dp","2019-12-07T09:14:17Z","sz","DisplayName","@microsoft_bluetooth_a2dp.inf,%BthA2dp.ServiceDescription%;Microsoft Bluetooth A2dp driver"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthA2dp","2019-12-07T09:14:17Z","multi_sz","Owners","microsoft_bluetooth_a2dp_src.inf"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthA2dp","2019-12-07T09:14:17Z","multi_sz","Owners",""
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthAvctpSvc","2019-12-07T09:16:04Z","multi_sz","DependOnService","rpcss"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthAvctpSvc","2019-12-07T09:16:04Z","multi_sz","DependOnService",""
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthAvctpSvc","2019-12-07T09:16:04Z","sz","Description","@%SystemRoot%\system32\BthAvctpSvc.dll,-102"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthAvctpSvc","2019-12-07T09:16:04Z","sz","DisplayName","@%SystemRoot%\system32\BthAvctpSvc.dll,-101"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthAvctpSvc","2019-12-07T09:16:04Z","dword","ErrorControl","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthAvctpSvc","2019-12-07T09:16:04Z","binary","FailureActions","8051010000000000000000000300000014000000010000006400000001000000c800000000000000c8000000"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthAvctpSvc","2019-12-07T09:16:04Z","expand_sz","ImagePath","%SystemRoot%\system32\svchost.exe -k LocalService -p"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthAvctpSvc","2019-12-07T09:16:04Z","sz","ObjectName","NT AUTHORITY\LocalService"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthAvctpSvc","2019-12-07T09:16:04Z","multi_sz","RequiredPrivileges","SeChangeNotifyPrivilege"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthAvctpSvc","2019-12-07T09:16:04Z","multi_sz","RequiredPrivileges","SeIncreaseWorkingSetPrivilege"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthAvctpSvc","2019-12-07T09:16:04Z","multi_sz","RequiredPrivileges","SeCreateGlobalPrivilege"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthAvctpSvc","2019-12-07T09:16:04Z","multi_sz","RequiredPrivileges","SeImpersonatePrivilege"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthAvctpSvc","2019-12-07T09:16:04Z","multi_sz","RequiredPrivileges",""
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthAvctpSvc","2019-12-07T09:16:04Z","dword","ServiceSidType","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthAvctpSvc","2019-12-07T09:16:04Z","dword","Start","0x3"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthAvctpSvc","2019-12-07T09:16:04Z","dword","Type","0x20"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthAvctpSvc\Parameters","2019-12-07T09:15:07Z","expand_sz","ServiceDll","%SystemRoot%\System32\BthAvctpSvc.dll"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthAvctpSvc\Parameters","2019-12-07T09:15:07Z","dword","ServiceDllUnloadOnStop","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthAvctpSvc\Parameters\Profiles\{208f7a6f-fb35-4686-9494-ab22b7b2cd78}","2019-12-07T09:15:07Z","dword","ProfileID","0xe11"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthAvctpSvc\Parameters\Profiles\{208f7a6f-fb35-4686-9494-ab22b7b2cd78}","2019-12-07T09:15:07Z","sz","ProfileName","AVRCP"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthAvctpSvc\TriggerInfo\0","2019-12-07T09:16:04Z","dword","Action","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthAvctpSvc\TriggerInfo\0","2019-12-07T09:16:04Z","binary","GUID","2a30500844b3da4f9be990576b8d46f0"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthAvctpSvc\TriggerInfo\0","2019-12-07T09:16:04Z","dword","Type","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthEnum","2022-08-05T09:32:12Z","expand_sz","ImagePath","\SystemRoot\System32\drivers\BthEnum.sys"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthEnum","2022-08-05T09:32:12Z","dword","Type","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthEnum","2022-08-05T09:32:12Z","dword","Start","0x3"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthEnum","2022-08-05T09:32:12Z","dword","ErrorControl","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthEnum","2022-08-05T09:32:12Z","sz","DisplayName","@bth.inf,%BthEnum.SVCDESC%;Bluetooth Enumerator Service"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthEnum","2022-08-05T09:32:12Z","multi_sz","Owners","bth.inf"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthEnum","2022-08-05T09:32:12Z","multi_sz","Owners","tdibth.inf"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthEnum","2022-08-05T09:32:12Z","multi_sz","Owners",""
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthEnum\Parameters\Policy","2022-08-05T09:32:12Z","dword","PM_AllowBluetooth","0x2"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthEnum\Parameters\Policy","2022-08-05T09:32:12Z","dword","PM_AllowDiscoverableMode","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthEnum\Parameters\Policy","2022-08-05T09:32:12Z","dword","PM_AllowConnectableMode","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthEnum\Parameters\Policy","2022-08-05T09:32:12Z","dword","PM_AllowAdvertising","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthEnum\Parameters\Policy","2022-08-05T09:32:12Z","dword","PM_AllowOutOfBandPairing","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthEnum\Parameters\Policy","2022-08-05T09:32:12Z","dword","PM_LinkSecurityLevel","0x0"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthEnum\Parameters\Policy","2022-08-05T09:32:12Z","sz","PM_LocalDeviceName",""
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthEnum\Parameters\Policy","2022-08-05T09:32:12Z","binary","PM_DevicesAllowedList","00"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthEnum\Parameters\Policy","2022-08-05T09:32:12Z","binary","PM_ServicesAllowedList","00"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthEnum\Parameters\Policy","2022-08-05T09:32:12Z","dword","PM_RequireRestrictedMode","0x0"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthHFEnum","2019-12-07T09:14:17Z","expand_sz","ImagePath","\SystemRoot\System32\drivers\bthhfenum.sys"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthHFEnum","2019-12-07T09:14:17Z","dword","Type","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthHFEnum","2019-12-07T09:14:17Z","dword","Start","0x3"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthHFEnum","2019-12-07T09:14:17Z","dword","ErrorControl","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthHFEnum","2019-12-07T09:14:17Z","sz","Group","Extended Base"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthHFEnum","2019-12-07T09:14:17Z","dword","Tag","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthHFEnum","2019-12-07T09:14:17Z","sz","DisplayName","@microsoft_bluetooth_hfp.inf,%BTHHFENUM_DISPLAY_NAME%;Microsoft Bluetooth Hands-Free Profile driver"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthHFEnum","2019-12-07T09:14:17Z","multi_sz","Owners","microsoft_bluetooth_hfp_hf.inf"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthHFEnum","2019-12-07T09:14:17Z","multi_sz","Owners","microsoft_bluetooth_hfp_ag.inf"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthHFEnum","2019-12-07T09:14:17Z","multi_sz","Owners",""
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthLEEnum","2019-12-07T09:14:34Z","expand_sz","ImagePath","\SystemRoot\System32\drivers\Microsoft.Bluetooth.Legacy.LEEnumerator.sys"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthLEEnum","2019-12-07T09:14:34Z","dword","Type","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthLEEnum","2019-12-07T09:14:34Z","dword","Start","0x3"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthLEEnum","2019-12-07T09:14:34Z","dword","ErrorControl","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthLEEnum","2019-12-07T09:14:34Z","sz","DisplayName","@bthleenum.inf,%BthLEEnum.SVCDESC%;Bluetooth Low Energy Driver"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthLEEnum","2019-12-07T09:14:34Z","multi_sz","Owners","bthleenum.inf"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthLEEnum","2019-12-07T09:14:34Z","multi_sz","Owners",""
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthLEEnum\Parameters\Policy","2022-08-05T09:32:13Z","dword","PM_AllowBluetooth","0x2"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthLEEnum\Parameters\Policy","2022-08-05T09:32:13Z","dword","PM_AllowDiscoverableMode","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthLEEnum\Parameters\Policy","2022-08-05T09:32:13Z","dword","PM_AllowConnectableMode","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthLEEnum\Parameters\Policy","2022-08-05T09:32:13Z","dword","PM_AllowAdvertising","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthLEEnum\Parameters\Policy","2022-08-05T09:32:13Z","dword","PM_AllowOutOfBandPairing","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthLEEnum\Parameters\Policy","2022-08-05T09:32:13Z","dword","PM_LinkSecurityLevel","0x0"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthLEEnum\Parameters\Policy","2022-08-05T09:32:13Z","sz","PM_LocalDeviceName",""
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthLEEnum\Parameters\Policy","2022-08-05T09:32:13Z","binary","PM_DevicesAllowedList","00"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthLEEnum\Parameters\Policy","2022-08-05T09:32:13Z","binary","PM_ServicesAllowedList","00"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthLEEnum\Parameters\Policy","2022-08-05T09:32:13Z","dword","PM_RequireRestrictedMode","0x0"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthMini","2019-12-07T09:14:34Z","expand_sz","ImagePath","\SystemRoot\System32\drivers\BTHMINI.sys"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthMini","2019-12-07T09:14:34Z","dword","Type","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthMini","2019-12-07T09:14:34Z","dword","Start","0x3"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthMini","2019-12-07T09:14:34Z","dword","ErrorControl","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthMini","2019-12-07T09:14:34Z","sz","Group","PNP Filter"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthMini","2019-12-07T09:14:34Z","dword","Tag","0x7"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthMini","2019-12-07T09:14:34Z","sz","DisplayName","@bth.inf,%BTHMINI.SvcDesc%;Bluetooth Radio Driver"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthMini","2019-12-07T09:14:34Z","multi_sz","Owners","bth.inf"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BthMini","2019-12-07T09:14:34Z","multi_sz","Owners",""
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTHMODEM","2019-12-07T09:14:36Z","expand_sz","ImagePath","\SystemRoot\System32\drivers\bthmodem.sys"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTHMODEM","2019-12-07T09:14:36Z","dword","Type","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTHMODEM","2019-12-07T09:14:36Z","dword","Start","0x3"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTHMODEM","2019-12-07T09:14:36Z","dword","ErrorControl","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTHMODEM","2019-12-07T09:14:36Z","sz","DisplayName","@mdmbtmdm.inf,%BthModem.DisplayName%;Bluetooth Modem Communications Driver"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTHMODEM","2019-12-07T09:14:36Z","multi_sz","Owners","bthspp.inf"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTHMODEM","2019-12-07T09:14:36Z","multi_sz","Owners",""
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTHPORT","2019-12-07T09:15:07Z","expand_sz","ImagePath","\SystemRoot\System32\drivers\BTHport.sys"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTHPORT","2019-12-07T09:15:07Z","dword","Type","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTHPORT","2019-12-07T09:15:07Z","dword","Start","0x3"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTHPORT","2019-12-07T09:15:07Z","dword","ErrorControl","0x1"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTHPORT","2019-12-07T09:15:07Z","sz","Group","PNP Filter"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTHPORT","2019-12-07T09:15:07Z","dword","Tag","0x8"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTHPORT","2019-12-07T09:15:07Z","sz","DisplayName","@bth.inf,%BTHPORT.SvcDesc%;Bluetooth Port Driver"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTHPORT","2019-12-07T09:15:07Z","multi_sz","Owners","bth.inf"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTHPORT","2019-12-07T09:15:07Z","multi_sz","Owners",""
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTHPORT\Parameters","2022-08-05T09:32:12Z","binary","Slave Role COD Masks","00001f000000040000200000002000000004000000040000"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTHPORT\Parameters\ExceptionDB\Rules\001_DisconnectOnPairingNotSupported\LMP_Version01","2022-08-05T09:32:12Z","dword","ManufacturerName","0x59"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTHPORT\Parameters\ExceptionDB\Rules\001_DisconnectOnPairingNotSupported\LMP_Version01","2022-08-05T09:32:12Z","dword","Version","0x6"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTHPORT\Parameters\ExceptionDB\Rules\001_DisconnectOnPairingNotSupported\LMP_Version01","2022-08-05T09:32:12Z","dword","Subversion","0xe"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTHPORT\Parameters\ExceptionDB\Rules\001_DisconnectOnPairingNotSupported\LMP_Version02","2022-08-05T09:32:12Z","dword","ManufacturerName","0x59"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTHPORT\Parameters\ExceptionDB\Rules\001_DisconnectOnPairingNotSupported\LMP_Version02","2022-08-05T09:32:12Z","dword","Version","0x6"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTHPORT\Parameters\ExceptionDB\Rules\001_DisconnectOnPairingNotSupported\LMP_Version02","2022-08-05T09:32:12Z","dword","Subversion","0xf"
"CrowdResponse","HKLM\SYSTEM\CurrentControlSet\services\BTHPORT\Parameters\ExceptionDB\Rules\001_DisconnectOnPairingNotSupported\LMP_Version03","2022-08-05T09:32:12Z","dword","ManufacturerName","0x59"
