system,driver_file,driver_base,path,name,size,attrhex,attrstr,created,accessed,modified,companyname,filedescription,fileversion,internalname,legalcopyright,originalfilename,productname,productversion,cert_exists,cert_verified,cert_result,cert_comment,cert_signer,cert_type,md5,sha1,sha256
"CrowdResponse","\SystemRoot\System32\drivers\vpci.sys","0xFFFFF80721DA0000","C:\Windows\System32\drivers\","vpci.sys","95576","0x20","ARCHIVE","2022-09-15T02:54:12Z","2022-10-18T15:02:17Z","2022-09-15T02:54:12Z","Microsoft Corporation","Virtual PCI Bus","10.0.19041.1949 (WinBuild.160101.0800)","vpci.sys","&#169; Microsoft Corporation. All rights reserved.","vpci.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1949","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","2500b556478902e60166e0291a66f48e","2bf93662d617569c92a47b9073b2fe3aee5d46f9","f065e54b5606c59287c5628bceae3557b67de8f203edc6e7a83a7b25a6d424ac"
"CrowdResponse","\SystemRoot\System32\drivers\mlx5.sys","0xFFFFF80724570000","C:\Windows\System32\drivers\","mlx5.sys","2530152","0x20","ARCHIVE","2022-08-05T10:08:16Z","2022-10-18T15:02:14Z","2022-08-05T10:08:16Z","Mellanox","Mellanox ConnectX Adapter NDIS driver","2.70.24728","mlx5.sys","Copyright&#169; 2021 Mellanox Technologies Ltd","mlx5.sys","OpenFabrics Windows","10.0.10011.16384","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows Hardware Compatibility Publisher","Embedded","239877a4e606c61ca881ecb6bad6a254","2255e6d62f8bce4a5010da7d06a837e2d84047c0","a15d6c2fa4ae222555a9a6895732b3749c863f7c3d279aa5174924e5669919da"
"CrowdResponse","\SystemRoot\System32\Drivers\dump_diskdump.sys","0xFFFFF80723C00000","C:\Windows\System32\Drivers\","dump_diskdump.sys","0","0xffffffff","[Error]","","","","","","","","","","","","FALSE","FALSE","ERROR","Error 0x80092003","","","[Error]","[Error]","[Error]"
"CrowdResponse","\SystemRoot\System32\drivers\dump_storvsc.sys","0xFFFFF80723C20000","C:\Windows\System32\drivers\","dump_storvsc.sys","0","0xffffffff","[Error]","","","","","","","","","","","","FALSE","FALSE","ERROR","Error 0x80092003","","","[Error]","[Error]","[Error]"
"CrowdResponse","\SystemRoot\System32\drivers\dump_vmbkmcl.sys","0xFFFFF80723C30000","C:\Windows\System32\drivers\","dump_vmbkmcl.sys","0","0xffffffff","[Error]","","","","","","","","","","","","FALSE","FALSE","ERROR","Error 0x80092003","","","[Error]","[Error]","[Error]"
"CrowdResponse","\SystemRoot\System32\Drivers\dump_dumpfve.sys","0xFFFFF80723C80000","C:\Windows\System32\Drivers\","dump_dumpfve.sys","0","0xffffffff","[Error]","","","","","","","","","","","","FALSE","FALSE","ERROR","Error 0x80092003","","","[Error]","[Error]","[Error]"
"CrowdResponse","\SystemRoot\System32\win32k.sys","0xFFFFD8AC37630000","C:\Windows\System32\","win32k.sys","596992","0x20","ARCHIVE","2022-10-12T02:45:56Z","2022-10-18T15:05:22Z","2022-10-12T02:45:56Z","Microsoft Corporation","Multi-User Win32 Driver","10.0.19041.2130 (WinBuild.160101.0800)","win32k.sys","&#169; Microsoft Corporation. All rights reserved.","win32k.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.2130","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","16e016ddd90ff56f7f4d903e51d70bfe","74e77a020e8a89840678814ac540012639851def","0a01776cd0045c4df3c5d709e99b1080d41b87a2bc3233475e827cda8b364a3e"
"CrowdResponse","\SystemRoot\System32\win32kbase.sys","0xFFFFD8AC383A0000","C:\Windows\System32\","win32kbase.sys","2892800","0x20","ARCHIVE","2022-10-12T02:45:54Z","2022-10-18T15:05:23Z","2022-10-12T02:45:54Z","Microsoft Corporation","Base Win32k Kernel Driver","10.0.19041.1 (WinBuild.160101.0800)","win32kbase.sys","&#169; Microsoft Corporation. All rights reserved.","win32kbase.sys.mui","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","8440cb5258575c1f8ae33294365400ea","c330dc32352e79e526a7f5637111e25991b5cae1","d7e7abb825fbdaf13c5bbfe5b2eea56b6c4f4000d08cb1c499d66167bab1b762"
"CrowdResponse","\SystemRoot\System32\win32kfull.sys","0xFFFFD8AC37800000","C:\Windows\System32\","win32kfull.sys","3813888","0x20","ARCHIVE","2022-10-12T02:45:56Z","2022-10-18T15:05:23Z","2022-10-12T02:45:57Z","Microsoft Corporation","Full/Desktop Win32k Kernel Driver","10.0.19041.2130 (WinBuild.160101.0800)","win32kfull.sys","&#169; Microsoft Corporation. All rights reserved.","win32kfull.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.2130","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","7719d2fe314257234a22e2a83d09d9fc","ceb9d64c9fa2f1a59036a37848ef49c32ef4e278","572124a6d8bbd2722385e152b69e38ceccf0dc382ed647e1d4e634246909e4c5"
"CrowdResponse","\SystemRoot\System32\drivers\monitor.sys","0xFFFFF80723CA0000","C:\Windows\System32\drivers\","monitor.sys","83968","0x20","ARCHIVE","2022-08-05T09:26:20Z","2022-10-18T15:02:14Z","2022-08-05T09:26:20Z","Microsoft Corporation","Monitor Driver","10.0.19041.1151 (WinBuild.160101.0800)","monitor.sys","&#169; Microsoft Corporation. All rights reserved.","monitor.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1151","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","d279bfb856809eb1c2e1ced379df897a","01b82d1fad080e0d354f9e487a9af1f6a4b1b96d","7c8f7839463ab2ed09f8d8aa2d2910624be18199fb197cf12d0d99bbddeddd57"
"CrowdResponse","\SystemRoot\System32\drivers\dxgmms2.sys","0xFFFFF80723CC0000","C:\Windows\System32\drivers\","dxgmms2.sys","904032","0x20","ARCHIVE","2022-10-12T02:45:53Z","2022-10-18T15:01:53Z","2022-10-12T02:45:53Z","Microsoft Corporation","DirectX Graphics MMS","10.0.19041.2075 (WinBuild.160101.0800)","dxgmms2.sys","&#169; Microsoft Corporation. All rights reserved.","dxgmms2.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.2075","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","d644df512f3dd3ac86303efd4915359c","f70b25b04d00e46264d403fc4621773cde7b6834","1bfd5de5eafe6655ce6f3c739bf2a4005bcec0a2dac68b7e12e410f389e36118"
"CrowdResponse","\SystemRoot\System32\cdd.dll","0xFFFFD8AC37BC0000","C:\Windows\System32\","cdd.dll","267264","0x20","ARCHIVE","2022-10-12T02:45:53Z","2022-10-18T15:04:33Z","2022-10-12T02:45:53Z","Microsoft Corporation","Canonical Display Driver","10.0.19041.2075 (WinBuild.160101.0800)","cdd.dll","&#169; Microsoft Corporation. All rights reserved.","cdd.dll","Microsoft&#174; Windows&#174; Operating System","10.0.19041.2075","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","d601422027f187aee9ae3c10591a8476","729fcc46d6abe4d7f68aa06ebe3bbad9bb3e102a","e0308ffa4351ee202a7ab7a420a1919c6788cbd5d5fb3f4ccd7e1a788dbae841"
"CrowdResponse","\SystemRoot\System32\drivers\vmgid.sys","0xFFFFF80723DB0000","C:\Windows\System32\drivers\","vmgid.sys","19768","0x20","ARCHIVE","2019-12-07T09:07:57Z","2022-10-18T15:02:17Z","2019-12-07T09:07:57Z","Microsoft Corporation","Virtual Machine Guest Infrastructure Driver","10.0.19041.1 (WinBuild.160101.0800)","vmgid.sys","&#169; Microsoft Corporation. All rights reserved.","vmgid.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","e5bb075b6b5a1da3c3f48ca5dff54e77","32feded1ce3fe937c9ceb782a859eac615489d30","e13e8f9523f51f976084561c9d0a843caf550fa233521ff13ffe1c5634ca6472"
"CrowdResponse","\SystemRoot\System32\drivers\rdpvideominiport.sys","0xFFFFF80723DC0000","C:\Windows\System32\drivers\","rdpvideominiport.sys","32616","0x20","ARCHIVE","2022-10-12T02:46:19Z","2022-10-18T15:02:15Z","2022-10-12T02:46:19Z","Microsoft Corporation","Microsoft RDP Video Miniport driver","10.0.19041.2075 (WinBuild.160101.0800)","rdpvideominiport.sys","&#169; Microsoft Corporation. All rights reserved.","rdpvideominiport.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.2075","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","d3e40ccdc3efaa61d35b58ddea06058b","5147c912cfea0f18c4fbdad54591df0811c48750","ae15e37495b052c5a10c6bfb4d26d69a88021d0c3547cc25fa447befe919b646"
"CrowdResponse","\SystemRoot\system32\drivers\luafv.sys","0xFFFFF80723DD0000","C:\Windows\system32\drivers\","luafv.sys","146944","0x20","ARCHIVE","2022-10-12T02:46:05Z","2022-10-18T15:02:13Z","2022-10-12T02:46:05Z","Microsoft Corporation","LUA File Virtualization Filter Driver","10.0.19041.1 (WinBuild.160101.0800)","luafv.sys","&#169; Microsoft Corporation. All rights reserved.","luafv.sys.mui","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","b592a9ec7cbdddca955fb6e74dc77f4e","da15871b06dfd84f990cf6975f0d68d176da0db1","6c3cae0f5e5d23e0e1f2e60e71013bc932138b4be7e1c7bbead4490f8a86f093"
"CrowdResponse","\SystemRoot\system32\drivers\wcifs.sys","0xFFFFF80723E00000","C:\Windows\system32\drivers\","wcifs.sys","209248","0x20","ARCHIVE","2022-10-12T02:45:57Z","2022-10-18T15:02:18Z","2022-10-12T02:45:57Z","Microsoft Corporation","Windows Container Isolation FS Filter Driver","10.0.19041.2130 (WinBuild.160101.0800)","wcifs.sys","&#169; Microsoft Corporation. All rights reserved.","wcifs.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.2130","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","801b22aafaa33ed37804a7f59c4aed31","119a0bd28ffe8b5325af1209bb5412c720921820","017cdff28725bfb3a700eb77efc5494581daedf3c2feea0ec72709a3d946c00c"
"CrowdResponse","\SystemRoot\system32\drivers\cldflt.sys","0xFFFFF80723E40000","C:\Windows\system32\drivers\","cldflt.sys","496640","0x20","ARCHIVE","2022-10-12T02:45:59Z","2022-10-18T15:02:11Z","2022-10-12T02:45:59Z","Microsoft Corporation","Cloud Files Mini Filter Driver","10.0.19041.2075 (WinBuild.160101.0800)","cldflt.sys","&#169; Microsoft Corporation. All rights reserved.","cldflt.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.2075","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","f16e64e83f5c5884b2d06dd8c34230bb","cde188bbbd2e8067bc390f743d88380fef9b4c8f","87dca45e90411d0f0faff3877ce3f7d2ebf2a39d6b8bc2ed4bdf69dd25234988"
"CrowdResponse","\SystemRoot\system32\drivers\storqosflt.sys","0xFFFFF80723ED0000","C:\Windows\system32\drivers\","storqosflt.sys","92984","0x20","ARCHIVE","2019-12-07T09:08:37Z","2022-10-18T15:02:16Z","2019-12-07T09:08:37Z","Microsoft Corporation","Storage QoS Filter","10.0.19041.1 (WinBuild.160101.0800)","storqosflt.sys","&#169; Microsoft Corporation. All rights reserved.","storqosflt.sys.mui","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","995f082126674c6d1423e29fbcea9f39","f61be9d95b51e9f2b918d0a28fce131cb74a9ea1","e86386156f982b59c00991d40a6e1862ca322f151bf965b14572d13aa207d614"
"CrowdResponse","\SystemRoot\System32\drivers\rdpdr.sys","0xFFFFF80723EF0000","C:\Windows\System32\drivers\","rdpdr.sys","169984","0x20","ARCHIVE","2022-08-05T09:28:05Z","2022-10-18T15:02:15Z","2022-08-05T09:28:05Z","Microsoft Corporation","Microsoft RDP Device redirector","10.0.19041.1 (WinBuild.160101.0800)","RDPDR.SYS","&#169; Microsoft Corporation. All rights reserved.","RDPDR.SYS.MUI","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","64991b36f0bd38026f7589572c98e3d6","6873284fbcb9a7a75abb86e84290cdabf0bee82a","9580c67c2891c34a23970b705bc64ac19cca16ae5a6f141f59fa6afd89f7ec44"
"CrowdResponse","\SystemRoot\system32\drivers\bindflt.sys","0xFFFFF80723F20000","C:\Windows\system32\drivers\","bindflt.sys","145768","0x20","ARCHIVE","2022-08-05T09:27:05Z","2022-10-18T15:02:10Z","2022-08-05T09:27:05Z","Microsoft Corporation","Windows Bind Filter Driver","10.0.19041.1766 (WinBuild.160101.0800)","bindflt.sys","&#169; Microsoft Corporation. All rights reserved.","bindflt.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1766","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","d254ecc59dece4c5d2c42a4cafe9c050","40e74110206d1f46bfe75274afb3a1e8d98d1135","9216911f306ca4efe4e930f566461af86cbb96aada135d27f3df2773e0e10679"
"CrowdResponse","\SystemRoot\System32\drivers\tsusbhub.sys","0xFFFFF80723F50000","C:\Windows\System32\drivers\","tsusbhub.sys","137728","0x20","ARCHIVE","2022-08-05T09:26:24Z","2022-10-18T15:02:17Z","2022-08-05T09:26:24Z","Microsoft Corporation","Remote Desktop USB Hub","10.0.19041.1 (WinBuild.160101.0800)","TsUsbHub.sys","&#169; Microsoft Corporation. All rights reserved.","TsUsbHub.sys.mui","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","cc6d4a26254eb72c93ac848ecfcfb4af","1c58b97e5adcc56b1a1ad18c08596dff916a58df","f7293644e8a4548907e6d34c41ba3ac60c0a623a0215d3191e6745adef811da4"
"CrowdResponse","\SystemRoot\system32\DRIVERS\bowser.sys","0xFFFFF80723F80000","C:\Windows\system32\DRIVERS\","bowser.sys","117760","0x20","ARCHIVE","2022-08-05T09:26:37Z","2022-10-18T15:02:10Z","2022-08-05T09:26:37Z","Microsoft Corporation","NT Lan Manager Datagram Receiver Driver","10.0.19041.1586 (WinBuild.160101.0800)","browser.sys","&#169; Microsoft Corporation. All rights reserved.","browser.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1586","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","55a234d0c8bbddd400214aef7a2ec69c","2f96cb511cf440ed17b61fe22e26b9369b51250d","9b1366bba4631f6d5a4923905332e0d0b83fd041764461cc96f873723e3c75b4"
"CrowdResponse","\SystemRoot\system32\drivers\msquic.sys","0xFFFFF80723FB0000","C:\Windows\system32\drivers\","msquic.sys","322376","0x20","ARCHIVE","2022-08-05T09:27:14Z","2022-10-18T15:02:14Z","2022-08-05T09:27:14Z","Microsoft Corporation","Windows QUIC Driver","10.0.19041.488 (WinBuild.160101.0800)","msquic.sys","&#169; Microsoft Corporation. All rights reserved.","msquic.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.488","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","1b9172b25182be5f3560f76f4085a5b7","ca2f7fbc2ae1db423c17bbf73491feab129a66f5","65739d981dfd66c092f781fe1cb1bf07fcf4cd0da969103e527d4982ca3a30ab"
"CrowdResponse","\SystemRoot\system32\DRIVERS\mrxsmb.sys","0xFFFFF80724010000","C:\Windows\system32\DRIVERS\","mrxsmb.sys","580464","0x20","ARCHIVE","2022-10-12T02:46:03Z","2022-10-18T15:02:14Z","2022-10-12T02:46:03Z","Microsoft Corporation","Windows NT SMB Minirdr","10.0.19041.1806 (WinBuild.160101.0800)","MRxSmb.sys","&#169; Microsoft Corporation. All rights reserved.","MRXSMB.Sys.MUI","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1806","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","2754863cc7f7170c8225a3e66a1be2bb","6a18329d40b88549c8252b64332d5f09dc1f1702","b4ba5c4e40496d0282f4ad37fa4ea326d69fc0914a4dca7ae2eb8e42ed936564"
"CrowdResponse","\SystemRoot\system32\DRIVERS\mrxsmb20.sys","0xFFFFF807240B0000","C:\Windows\system32\DRIVERS\","mrxsmb20.sys","265576","0x20","ARCHIVE","2022-10-12T02:46:03Z","2022-10-18T15:02:14Z","2022-10-12T02:46:03Z","Microsoft Corporation","Longhorn SMB 2.0 Redirector","10.0.19041.2075 (WinBuild.160101.0800)","MRxSmb20.sys","&#169; Microsoft Corporation. All rights reserved.","MRXSMB20.Sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.2075","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","8f2767e7f6c7c8f6009f675709c499bf","20dacbce92da6860af4eea92c08c84992ab2ad0d","142d5ba9b2b7a8524d6aed7b4e964af3c427623d51c86d7d80c91d0ce1bde557"
"CrowdResponse","\SystemRoot\system32\drivers\lltdio.sys","0xFFFFF80724100000","C:\Windows\system32\drivers\","lltdio.sys","72704","0x20","ARCHIVE","2019-12-07T09:08:55Z","2022-10-18T15:02:13Z","2019-12-07T09:08:55Z","Microsoft Corporation","Link-Layer Topology Mapper I/O Driver","10.0.19041.1 (WinBuild.160101.0800)","LLTDIO.SYS","&#169; Microsoft Corporation. All rights reserved.","LLTDIO.SYS","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","78779bd92081cb27967e77561683afbe","6859b01d4b86fca42f316afd98d171fd554bbdb5","05ec91e194336d1bb1ee323e70fac54f6dc0cef53fd4925f394399531a37a0dd"
"CrowdResponse","\SystemRoot\system32\drivers\mslldp.sys","0xFFFFF80724120000","C:\Windows\system32\drivers\","mslldp.sys","78848","0x20","ARCHIVE","2019-12-07T09:09:05Z","2022-10-18T15:02:14Z","2019-12-07T09:09:05Z","Microsoft Corporation","Microsoft Link-Layer Discovery Protocol Driver","10.0.19041.1 (WinBuild.160101.0800)","MSLLDP.SYS","&#169; Microsoft Corporation. All rights reserved.","MSLLDP.SYS.MUI","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","9fb5040c8ceae4c32b7884ecbbcafdaf","d83656c8c54ed73436408ccf95e33060587bc3a9","0ec3e53c5b1b202440de22a5bf7e1ebe9af5bbb6ba69db9d018a6d8ec97b477e"
"CrowdResponse","\SystemRoot\system32\drivers\rspndr.sys","0xFFFFF80724140000","C:\Windows\system32\drivers\","rspndr.sys","89088","0x20","ARCHIVE","2019-12-07T09:08:55Z","2022-10-18T15:02:16Z","2019-12-07T09:08:55Z","Microsoft Corporation","Link-Layer Topology Responder Driver for NDIS 6","10.0.19041.1 (WinBuild.160101.0800)","RSPNDR.SYS","&#169; Microsoft Corporation. All rights reserved.","RSPNDR.SYS","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","eabd30c39742a79913b595a5b6f809d4","fa76797e5f79fb29d90a9e276faa5ffe4d9fee25","9067160f566220a2b21feee181729a796a3f3eecf75ffb75815be5ccc7bba64f"
"CrowdResponse","\SystemRoot\system32\drivers\HTTP.sys","0xFFFFF80724160000","C:\Windows\system32\drivers\","HTTP.sys","1577320","0x20","ARCHIVE","2022-08-05T09:27:15Z","2022-10-18T15:02:12Z","2022-08-05T09:27:15Z","Microsoft Corporation","HTTP Protocol Stack","10.0.19041.1 (WinBuild.160101.0800)","http.sys","&#169; Microsoft Corporation. All rights reserved.","http.sys.mui","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","04ed39f4a34eafccaeaa43d0783c4291","71702c7d74ea61f366a7ca09b82e3aa4d727fd10","e1aef623c8b6a15b557fad3814898fb0bf6d5230574f83d1326f23fb57861cbf"
"CrowdResponse","\SystemRoot\System32\drivers\mpsdrv.sys","0xFFFFF807242F0000","C:\Windows\System32\drivers\","mpsdrv.sys","80896","0x20","ARCHIVE","2019-12-07T09:08:33Z","2022-10-18T15:02:14Z","2019-12-07T09:08:33Z","Microsoft Corporation","Microsoft Protection Service Driver","10.0.19041.1 (WinBuild.160101.0800)","mpsdrv.sys","&#169; Microsoft Corporation. All rights reserved.","mpsdrv.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","19623b4213820840730ef00ba52201b6","8cc571faf56d7ae6222c523085af9b106dfe1d3d","e9af731d982f2e6d6def9239e4912881043804e6c557c6dba9b16ad6ae0473f7"
"CrowdResponse","\SystemRoot\System32\DRIVERS\srvnet.sys","0xFFFFF80724310000","C:\Windows\System32\DRIVERS\","srvnet.sys","318976","0x20","ARCHIVE","2022-08-05T09:27:18Z","2022-10-18T15:02:16Z","2022-08-05T09:27:18Z","Microsoft Corporation","Server Network driver","10.0.19041.1865 (WinBuild.160101.0800)","SRVNET.SYS","&#169; Microsoft Corporation. All rights reserved.","SRVNET.SYS","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1865","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","edc2883e3e07a4974a08f85a8994cb03","1e0d22533a8776dcde63f44f28fff977df5e6116","845fd59ce55546fa5d5cbd4d2254e5f5de3cadcac65ad7dc1c79e04740affa5b"
"CrowdResponse","\SystemRoot\system32\drivers\mmcss.sys","0xFFFFF80724370000","C:\Windows\system32\drivers\","mmcss.sys","53248","0x20","ARCHIVE","2022-08-05T09:26:35Z","2022-10-18T15:02:14Z","2022-08-05T09:26:35Z","Microsoft Corporation","MMCSS Driver","10.0.19041.546 (WinBuild.160101.0800)","mmcss.sys","&#169; Microsoft Corporation. All rights reserved.","mmcss.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.546","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","f087703fac478379323262c54ce85dd4","8c37252359d931d9f54e729198336e8ed6986e41","56ac6f16b94e9bf9eb140b21c8397cbbe2db9d6c6b01d2879c5abee060631138"
"CrowdResponse","\SystemRoot\system32\drivers\Ndu.sys","0xFFFFF80724390000","C:\Windows\system32\drivers\","Ndu.sys","131584","0x20","ARCHIVE","2019-12-07T09:09:33Z","2022-10-18T15:02:14Z","2019-12-07T09:09:33Z","Microsoft Corporation","Windows Network Data Usage Monitoring Driver","10.0.19041.1 (WinBuild.160101.0800)","ndu.sys","&#169; Microsoft Corporation. All rights reserved.","ndu.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","77621e74fd79b267071a0d12c643a48a","598dd9788b3f3a94e6f25605e3d2ece4a02f5bf5","8228b7d1237a0ffabccc150b299ea494c8f0cb4ccb51ab0dbff08cbaa9efc4bb"
"CrowdResponse","\SystemRoot\System32\DRIVERS\srv2.sys","0xFFFFF807243C0000","C:\Windows\System32\DRIVERS\","srv2.sys","784896","0x20","ARCHIVE","2022-10-12T02:46:03Z","2022-10-18T15:02:16Z","2022-10-12T02:46:03Z","Microsoft Corporation","Smb 2.0 Server driver","10.0.19041.1 (WinBuild.160101.0800)","SRV2.SYS","&#169; Microsoft Corporation. All rights reserved.","SRV2.SYS.MUI","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","f0936c7f2506096436c3a458f40e5b1d","8ba399fef54fe3c2eaee3ee1622d7c51864692d6","7a10feede17a4225fd611fc428940030ce3e2c63c36576decf54397c7dc28583"
"CrowdResponse","\SystemRoot\system32\drivers\peauth.sys","0xFFFFF80724490000","C:\Windows\system32\drivers\","peauth.sys","825344","0x20","ARCHIVE","2022-08-05T09:26:37Z","2022-10-18T15:02:15Z","2022-08-05T09:26:37Z","Microsoft Corporation","Protected Environment Authentication and Authorization Export Driver","10.0.19041.1706 (WinBuild.160101.0800)","PEAuth.sys","&#169; Microsoft Corporation. All rights reserved.","PEAuth.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1706","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","3c76317d046f1cb772972346106c7d8e","6de96f48cfba2ae753c127ec6d235d8d73cc9ddd","f3779c108b4a1bd43abdd49e75d60ce3e9a79c19db9dd92b6ded1c38fd620443"
"CrowdResponse","\SystemRoot\System32\drivers\tcpipreg.sys","0xFFFFF80721DC0000","C:\Windows\System32\drivers\","tcpipreg.sys","54784","0x20","ARCHIVE","2019-12-07T09:09:04Z","2022-10-18T15:02:16Z","2019-12-07T09:09:04Z","Microsoft Corporation","TCP/IP Registry Compatibility Driver","10.0.19041.1 (WinBuild.160101.0800)","tcpipreg.sys","&#169; Microsoft Corporation. All rights reserved.","tcpipreg.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","57be670cf1d93717b628271b404d658a","f2e65e47ef51e3c5c95efe2e911ac759098298c3","edd4c58edab985c87d6101d9ca5620146ee2bb8a1b899c635dd4cd36541dd46e"
"CrowdResponse","\SystemRoot\System32\drivers\condrv.sys","0xFFFFF80721DE0000","C:\Windows\System32\drivers\","condrv.sys","57144","0x20","ARCHIVE","2022-08-05T09:27:05Z","2022-10-18T15:02:11Z","2022-08-05T09:27:05Z","Microsoft Corporation","Console Driver","10.0.19041.1110 (WinBuild.160101.0800)","condrv.sys","&#169; Microsoft Corporation. All rights reserved.","condrv.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1110","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","37bac4413d147bac2c0dda67890f0f10","78fc9d442a7645aaf654af436c2809cc416aa29d","e4ae23eb73bb9f525822dfab09d3ded0e921255467fa1341267b6ae9bcaa01f7"
"CrowdResponse","\SystemRoot\system32\drivers\wd\WdFilter.sys","0xFFFFF80721E60000","C:\Windows\system32\drivers\wd\","WdFilter.sys","455968","0x2020","ARCHIVE|NOT_CONTENT_INDEXED","2022-10-14T02:41:50Z","2022-10-18T15:02:18Z","2022-10-14T02:41:48Z","Microsoft Corporation","Microsoft antimalware file system filter driver","4.18.2209.7 (WinBuild.160101.0800)","WdFilter","&#169; Microsoft Corporation. All rights reserved.","WdFilter.sys","Microsoft&#174; Windows&#174; Operating System","4.18.2209.7","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","ff21cb4726ec5a86ebb78c13639c2962","3f8c62a0ca4f0361e631aa82d31986500fb4eae4","d2f73910cb46f387f244d26e97e2d6c6492a10e49865ba04f3ebfc5ff1838b08"
